naming,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tmin Middle Mountain annual,6.6535789310129285,6.587137949519261,7.038109087179851,6.472729828702479,6.04019434729512,5.215018280295196,6.341634986183777,6.544312678962175,6.160236703560398,6.005277796684765,6.380529186211223,6.215717268219446,6.246998353114621,5.772849427074584,6.587703537009714,6.646359667302992,6.12244584517578,6.299485823421769,5.9810409477249715,5.859866217412291,4.84208575252769,4.833446129474539,6.010206569737574,6.042455367248129,5.590740969195394,5.746569317201427,5.822859233846519,5.114372874612064,5.43088847516616,5.676539420686529,5.532561795898004,5.6203487362930655,5.4000449456476565,5.612793743327402,5.669492098717439,4.609933460502722,6.0750741838085,6.032659813009524,5.62516138683946,5.101532297769822,5.391347014403872,5.75613000312889,5.494370240684024,5.4622389352457645,5.59102969405446,5.912253762792553,4.6530559101134985,6.072723674773075,5.389123906891321,5.3138270612289,3.786781353017383,3.8170796783530028,5.701600705874586,5.520281421315475,5.9214446812547195,6.437381349020582,6.565702478393077,7.265574692290484,7.420282845954977,8.645518185237982,9.182939680992364,2.0483870967741935
Tmin Siwalik Monsoon,28.5762487298677,28.23971247548174,28.60908632233247,27.815438343543285,27.763392362611444,28.127152031650848,28.47450142824274,28.36529780907186,28.2322409624471,28.067069206442333,28.191385200330746,28.257384696232382,27.8901481710629,28.311366085742016,28.450522244766628,28.865198616278402,28.69943362607338,28.17115619571264,28.16650132044866,26.029617199539835,24.66180491803279,24.59918032786885,24.65573770491803,24.705737704918032,25.131147540983605,24.378688524590164,23.92950819672131,21.95,26.597165131531014,24.813970201405155,27.326041132561596,25.63835649093262,25.12608528464978,25.370491803278686,24.9672131147541,25.140983606557377,25.89016393442623,25.109016393442623,26.973966370899678,25.3,24.992622950819673,27.502866943830888,25.507044555729863,25.66639344262295,26.016393442622952,25.431967213114753,24.868852459016395,25.109142733333332,23.734426229508195,23.539344262295085,24.007377049180327,24.227049180327867,25.877868852459017,25.85983606557377,26.977323736730987,25.92295081967213,25.516393442622952,25.485245901639342,25.639344262295083,25.345721264223723,25.074590163934424,
Tmin Siwalik Postmonsoon,21.150667007765314,21.351471886971527,22.15291547713546,21.07961902631579,19.502172815875753,18.931075122864534,20.562321796404948,20.933301343235136,20.12912609359464,20.742390340178314,20.576374097929246,20.413862216048315,21.588378438062367,20.94528300896709,21.46387971482805,21.563976474201898,21.051161438884094,21.206488842277825,20.108725059188956,16.95737704918033,18.131147540983605,17.188524590163933,16.268852459016394,17.3672131147541,18.113114754098362,20.711475409836066,17.80327868852459,19.270491803278688,20.45103072344454,20.20833531474177,20.414294943941137,18.852459016393443,19.28557508463409,18.75409836065574,18.081967213114755,16.977049180327867,20.6655737704918,18.74098360655738,18.998360655737706,18.903278688524587,21.48688524590164,20.975552556639737,19.443180776374618,18.218032786885246,19.337704918032784,19.088524590163935,17.04590163934426,17.227868852459018,17.711475409836066,17.52786885245902,16.081079111194995,17.308196721311475,18.418032786885245,19.298360655737707,20.405961588425235,19.57540983606557,17.408196721311477,19.07377049180328,18.6655737704918,18.86393442622951,18.321311475409836,
Tmin Siwalik Premonsoon,22.081183872234934,21.686805611842104,22.378764746186118,21.799789613176962,22.109910271434018,20.204739614092293,22.209929342219677,22.40721662683884,22.17576825694671,21.442407293668953,22.367069457265444,21.388618316113654,21.879148844366348,20.977408118747956,22.464442608096327,21.74144285707475,21.655534479917183,22.09299953375286,21.993387371624713,21.536690536918382,18.258695652173913,15.98695652173913,19.621739130434783,19.107478355072466,18.246739130434783,18.143725021484872,18.545652173913044,15.373913043478263,15.583695652173914,19.627717597826088,20.64252205522184,20.825961663122065,19.594033602766796,19.463043478260868,19.545652173913044,18.64782608695652,19.424381721343874,20.206521739130434,21.528664712063424,18.55108695652174,19.506521739130434,21.480629620657375,20.37608695652174,20.03586956521739,20.042391304347827,20.911956521739132,19.55108695652174,19.196739130434782,19.821739130434782,17.93695652173913,16.325,18.069565217391304,19.605434782608697,20.569565217391304,20.969565217391306,20.047826086956523,20.071739130434782,19.342391304347824,18.88695652173913,19.516304347826086,21.27608695652174,
Tmin Siwalik Winter,16.621216114183763,16.885561823781675,16.826669803065354,17.011072331773878,16.600301939259257,15.4121063525731,15.934787377867744,16.286434936702864,15.91881150125313,15.584244346449456,16.202287989319448,16.61800384448343,15.44531795896686,14.672340494841269,15.786969580347845,16.229820721656917,14.898653835828458,15.542298721943748,15.470550039637553,16.547794111949315,9.015555555555554,8.775555555555554,8.118681318681318,8.16,10.158888888888889,9.056666666666667,9.18021978021978,7.586847711111111,6.315555555555555,14.07757461377982,10.449938093984962,15.284624113293166,10.43,10.509092344072302,11.19120879120879,9.162222222222223,10.34,10.927777777777777,12.635992389368527,9.572222222222223,11.182222222222222,15.080177153588515,13.99877609168726,14.00723847963849,11.656666666666666,11.69888888888889,9.991208791208791,11.760000000000002,10.789280253807595,8.715555555555556,8.489010989010989,9.717979609941521,10.562222222222223,11.86888888888889,11.346153846153847,12.846552090838205,11.20111111111111,10.38,10.17142857142857,11.34,10.872222222222222,11.990322580645161
Tmin Siwalik annual,22.10732893101293,22.04088794951926,22.49185908717985,21.92647982870248,21.49394434729512,20.668768280295193,21.795384986183777,21.998062678962174,21.613986703560396,21.459027796684765,21.83427918621122,21.669467268219446,21.70074835311462,21.226599427074582,22.041453537009712,22.10010966730299,21.57619584517578,21.753235823421768,21.43479094772497,20.267869724396967,17.516800916686464,16.63755424883187,17.16625265326263,17.33510729368615,17.91247257860141,18.072638905644443,17.364664709844682,16.045313139467016,17.236861765676256,19.68189943193821,19.708199056427382,20.150350320935324,18.608923493012668,18.5241814965669,18.446510323247672,17.482020274015998,19.080029856565474,18.746074879227052,20.034246032017332,18.08164696681714,19.292063039518492,21.259806568679128,19.83127209507837,19.48188356859102,19.26328908291756,19.282834303476676,17.8642624615228,18.323437679056784,18.01423025589666,16.929931298012196,16.225616787346578,17.33069768224304,18.615889661043795,19.39916270689792,19.924751097175346,19.59818470838311,18.54936010137008,18.57035192444761,18.340825781488647,18.76649000956983,18.886052704522054,11.990322580645161
Tmin Tarai Monsoon,28.5502487298677,28.21371247548174,28.58308632233247,27.789438343543285,27.737392362611445,28.101152031650848,28.448501428242736,28.33929780907186,28.2062409624471,28.041069206442337,28.165385200330746,28.231384696232382,27.8641481710629,28.285366085742016,28.42452224476663,28.839198616278402,28.67343362607338,28.14515619571264,28.14050132044866,27.728950429582152,27.735307417888986,27.604124718954147,27.17772944078639,27.52700967181889,27.36377753318953,27.3879094363881,27.214940593816507,26.453595263033264,27.82475420140142,27.29219738538628,27.300041132561596,27.30988404094831,27.474708699190785,27.664568354570292,27.2513628272675,27.02935914549507,27.821519990136483,27.37958342956223,27.654272995105497,26.583251868598843,27.05499576758308,27.47686694383089,27.156941553010693,27.341497721318014,27.286001490077656,27.524549952569004,27.073097204020417,27.384416257617914,27.107635686480695,26.92445242714625,26.96434812664421,26.68126817115837,25.205737704918032,25.578688524590163,27.371017811193624,27.593461406459536,27.732363771471984,27.844587926353576,28.102592114348916,27.876687616200904,28.028706249046962,
Tmin Tarai Postmonsoon,21.124667007765314,21.325471886971528,22.126915477135462,21.05361902631579,19.476172815875756,18.905075122864538,20.536321796404945,20.907301343235137,20.10312609359464,20.716390340178314,20.550374097929247,20.387862216048315,21.562378438062368,20.919283008967092,21.437879714828053,21.537976474201898,21.025161438884098,21.18048884227783,20.082725059188956,19.38902979119931,19.170123674103287,19.94325887122725,19.376214101064136,19.721224137828177,20.133865963182547,21.02049080725379,20.359349404793406,20.133440756514236,20.425030723444543,20.211387565532682,20.388294943941137,20.823925127808714,19.395483488430465,20.610801741299973,20.334551708212405,18.804665445642797,22.07653829726253,20.544813241268596,20.766665245744765,20.174950267328157,20.20779328542108,20.949552556639734,19.417180776374614,19.935652564567153,19.960896377598242,21.22427724247883,20.207363590501867,20.45013336486195,21.014579953304366,20.33428989375349,18.94926547773816,19.642026394121455,18.721311475409838,19.30655737704918,20.379961588425235,20.94548555272674,19.94043660329786,21.732077292110056,21.628910831492103,21.857792513565332,20.918741770587673,
Tmin Tarai Premonsoon,22.055183872234934,21.660805611842104,22.352764746186118,21.773789613176962,22.08391027143402,20.178739614092297,22.183929342219677,22.381216626838835,22.149768256946714,21.416407293668954,22.341069457265448,21.362618316113654,21.853148844366352,20.951408118747956,22.438442608096327,21.715442857074752,21.629534479917186,22.06699953375286,21.967387371624714,21.510690536918382,20.43206672852784,20.421224119789965,22.24259025849951,21.847701290399915,20.30756386757655,20.76351147696415,21.609359653661325,21.156266991863717,20.489029825333713,21.616242805246813,21.886706644056698,20.799961663122065,21.54993793419319,21.96200640239061,21.90920197415228,20.540795473207474,21.510341196388946,22.55989389686915,21.502664712063424,20.93395116256501,21.31868491250607,21.454629620657375,22.337412985333888,21.246699899382843,21.421684016729074,21.893990636221616,21.61651126639689,21.824927433328565,23.350767126520786,21.377236646869534,21.27085849979435,21.722098754267343,20.097796051792525,20.56086956521739,22.189739117915924,22.023436573636538,21.748524264836753,21.725464924512984,21.50053192131484,22.22243705761954,23.699028763987975,
Tmin Tarai Winter,16.595216114183764,16.859561823781675,16.800669803065354,16.98507233177388,16.574301939259257,15.3861063525731,15.908787377867746,16.260434936702868,15.892811501253131,15.558244346449458,16.17628798931945,16.59200384448343,15.419317958966861,14.646340494841269,15.760969580347846,16.203820721656918,14.872653835828459,15.516298721943748,15.444550039637553,16.521794111949315,13.741845189590643,12.926898123429407,14.00082732826572,14.519816600434421,14.467932104157615,15.347791773501811,15.818787283114839,14.425188487037035,14.695739150484966,15.297329926580339,14.266204463032581,15.258624113293164,14.891049660776181,13.924798475048732,14.893851885237568,13.775913777665544,14.60289725144604,15.357348684338119,14.28804259444415,14.424975892587277,14.694914092105263,14.854470891387558,14.776945648016895,15.036105555715045,15.406536891812864,14.717197219900761,14.14843139458743,15.874158764710655,15.40129644320818,14.087196958190862,13.895747641698515,14.127011189396285,14.549880339889347,11.963333333333335,13.896766467181813,15.717011984491458,15.148130443435386,14.743231662179415,14.678904099173273,15.790319004873295,15.350174877192982,16.156224521599697
Tmin Tarai annual,22.081328931012926,22.014887949519263,22.46585908717985,21.90047982870248,21.46794434729512,20.642768280295197,21.769384986183777,21.972062678962175,21.587986703560397,21.433027796684765,21.808279186211223,21.643467268219446,21.67474835311462,21.200599427074582,22.015453537009716,22.07410966730299,21.55019584517578,21.72723582342177,21.40879094772497,21.28761621741229,20.26983575252769,20.22387645835019,20.69934028215394,20.903937925120353,20.568284867026563,21.129925873526965,21.250609233846518,20.542122874612062,20.85863847516616,21.104289420686527,20.960311795898004,21.048098736293063,20.827794945647653,21.0405437433274,21.097242098717437,20.03768346050272,21.5028241838085,21.460409813009523,21.052911386839458,20.52928229776982,20.819097014403873,21.183880003128888,20.922120240684023,20.889988935245764,21.01877969405446,21.340003762792552,20.76135086387665,21.38340895512977,21.718569802378507,20.680793981490034,20.27005493646881,20.543101127235865,19.643681393002435,19.352362200047516,20.95937124617915,21.569848879328568,21.142363770760497,21.51134045128901,21.47773474158228,21.936809048064767,21.999162915203897,16.156224521599697
